,n_dimensions,n_iteration,loss,val_loss,time_sample,time_define,time_train
0,1,0,-0.003245771013788462,-0.004225087132624622,2.335909843444824,0.02834033966064453,204.7948625087738
1,1,1,-0.01970571249410934,-0.003494330334353618,2.32405424118042,0.027487754821777344,209.78999829292297
2,1,2,-0.011745392028094881,0.03107970116676126,2.321629285812378,0.028101682662963867,208.31070923805237
3,1,3,-0.0025095863893748035,-0.013135928752373488,2.2778594493865967,0.026821136474609375,208.08538126945496
4,1,4,-0.02052073454942137,-0.011893598483283474,2.276282787322998,0.027086496353149414,208.32447218894958
5,1,5,-0.0177521818912414,-0.01871109080396434,2.335960626602173,0.027454376220703125,211.87397480010986
6,1,6,-0.005798010149821925,-0.00183094936751739,2.30043888092041,0.02741718292236328,213.733012676239
7,1,7,0.001517247643721501,0.006649729998037424,2.3204896450042725,0.027649879455566406,212.45447158813477
8,1,8,0.004539959008058831,-0.018047989034923065,2.2576775550842285,0.02668309211730957,213.14250874519348
9,1,9,-0.0009701140698879235,0.03609942588946695,2.308166027069092,0.028617382049560547,212.38468599319458
10,2,0,-0.01822827164651099,0.014156035487650806,4.572445392608643,0.027539730072021484,193.42922687530518
11,2,1,-0.00495968304271345,-0.01715361644468509,4.504239082336426,0.026591062545776367,195.89727663993835
12,2,2,-0.01563213827132571,-0.02250871903206829,4.5250022411346436,0.026746511459350586,196.81894159317017
13,2,3,-0.001705580814052308,-0.0327516611203852,4.55843186378479,0.026657819747924805,195.11305904388428
14,2,4,-0.01908014262017349,-0.036137945978549385,4.549145936965942,0.0267789363861084,192.82418131828308
15,2,5,-0.017680044925466733,-0.03778994074841721,4.776133060455322,0.026703357696533203,197.47574424743652
16,2,6,-0.022346890601146415,-0.02633252893314121,4.683341979980469,0.02780628204345703,196.00163316726685
17,2,7,-0.003925370847329112,0.01073936976080063,4.58912467956543,0.027311086654663086,196.59891819953918
18,2,8,-0.015605887385580414,-0.012160447075824712,4.610604763031006,0.026731491088867188,195.72724413871765
19,2,9,-0.015576698366744671,0.04347911914437942,4.64774489402771,0.027466773986816406,195.44337582588196
20,3,0,-0.029304814406522623,-0.05120172220291701,6.99153470993042,0.027457475662231445,189.40496015548706
21,3,1,-0.008545406212366649,-0.032526852626005416,7.070351600646973,0.027473926544189453,188.0073642730713
22,3,2,-0.016216584470268462,-0.02512288953251137,7.102548837661743,0.027171611785888672,189.86603355407715
23,3,3,-0.029201244137523515,0.005590558373528812,6.898248910903931,0.027203798294067383,190.73436546325684
24,3,4,-0.013401430430397099,0.018218924851559546,7.097804546356201,0.027858495712280273,189.80812001228333
25,3,5,-0.020510054886624086,-0.013887219121433992,6.7692036628723145,0.026743173599243164,189.20801281929016
26,3,6,-0.024847304310000855,-0.012254253521291333,6.992961168289185,0.027263641357421875,194.92403507232666
27,3,7,-0.0138985451273992,-0.021057718955704876,6.933123826980591,0.026769399642944336,187.64792585372925
28,3,8,-0.012723294092975772,-0.03659016371545427,6.9031736850738525,0.027216672897338867,190.22272849082947
29,3,9,-0.018254485305731434,-0.006370889871440663,6.891166925430298,0.026803016662597656,189.31205701828003
30,4,0,-0.027438657513476676,-0.04496082359950117,9.408624410629272,0.027303218841552734,189.7893464565277
31,4,1,-0.031380197033213916,0.015018031820303018,9.386233568191528,0.027521133422851562,189.60047435760498
32,4,2,-0.020669618327949613,-0.03493113439210268,9.255223751068115,0.026829957962036133,188.14823722839355
33,4,3,-0.01640423394243526,-0.007692437490869292,9.193793058395386,0.026773452758789062,184.98132038116455
34,4,4,-0.026108044882127125,-0.026025358460596244,9.38420295715332,0.027240276336669922,189.68350338935852
35,4,5,-0.03181584058538085,-0.007471571068561929,9.58579707145691,0.028012752532958984,186.75470185279846
36,4,6,-0.024257574781800722,-0.016711508721666348,9.523127555847168,0.02690887451171875,186.6488184928894
37,4,7,-0.03684317000051353,-0.03301604194171495,9.396721601486206,0.027459383010864258,184.5045621395111
38,4,8,-0.02892643590162328,-0.02093010576524134,9.290531873703003,0.02712726593017578,191.71348237991333
39,4,9,-0.02968664959648105,-0.027740228257493702,9.151424646377563,0.02677440643310547,185.65570187568665
40,5,0,-0.02639026081139764,-0.03311355006284586,11.750725507736206,0.027259111404418945,183.2177653312683
41,5,1,-0.020516591394176817,0.01121704227809227,11.628193616867065,0.02692389488220215,181.11032676696777
42,5,2,-0.019978616067778787,-0.036564833090344306,11.916647911071777,0.02761673927307129,186.15964436531067
43,5,3,-0.023082632347123114,-0.020814097954911077,11.535714626312256,0.027782440185546875,182.55103659629822
44,5,4,-0.03164186247677769,-0.028964803982500262,11.79803991317749,0.027565717697143555,183.1901879310608
45,5,5,-0.028891296292110357,-0.007714530468394959,11.516646385192871,0.026746511459350586,187.72922205924988
46,5,6,-0.028836446068831047,0.0017623228665469037,11.560667037963867,0.026913166046142578,184.92833638191223
47,5,7,-0.026053437624895533,-0.010328583378398775,11.723686456680298,0.026884078979492188,181.93166303634644
48,5,8,-0.034947377994168034,0.013440432720695625,11.77612590789795,0.027360200881958008,185.07799863815308
49,5,9,-0.028095584457776848,-0.00756286458974597,11.91995096206665,0.027579307556152344,186.27016711235046
50,6,0,-0.037841984164279724,-0.015936614827555682,13.99854588508606,0.026730775833129883,183.4823739528656
51,6,1,-0.047035778925395254,-0.014894305587145414,13.92137861251831,0.0268707275390625,183.74890899658203
52,6,2,-0.026136572080760787,0.00017903932375922768,14.221978425979614,0.027449846267700195,181.8042094707489
53,6,3,-0.047103782599941225,-0.04521343764563477,14.145084142684937,0.027388811111450195,184.27089643478394
54,6,4,-0.031239450897952454,-0.0353434128412042,13.965125560760498,0.026963233947753906,182.07366347312927
55,6,5,-0.033329975951332955,0.0023728978012090723,14.111754894256592,0.027660131454467773,188.29181432724
56,6,6,-0.016466337108985856,-0.014339012027125847,14.211074352264404,0.027301788330078125,182.28849244117737
57,6,7,-0.03434169489908949,-0.0015872918085682787,14.021286725997925,0.026914358139038086,183.29977941513062
58,6,8,-0.025046398239203443,-0.019016877099435316,14.095193147659302,0.02681899070739746,185.70760107040405
59,6,9,-0.0376758636047338,-0.01227728904881382,13.992886781692505,0.027046680450439453,183.52583575248718
60,7,0,-0.03166454115415747,0.011560567609010922,16.72314167022705,0.027638912200927734,184.55801558494568
61,7,1,-0.022173362099151665,-0.0042463246359590685,16.321587800979614,0.026999950408935547,186.97620272636414
62,7,2,-0.04039877246841031,0.008847747749662299,16.76105570793152,0.027744293212890625,182.44800353050232
63,7,3,-0.04569286790047943,0.031513556483836636,16.41244626045227,0.028034210205078125,179.25452041625977
64,7,4,-0.03276647831734987,-0.015226731515773537,16.693547248840332,0.027757644653320312,180.74446821212769
65,7,5,-0.04174998310825909,0.01183393241320852,16.885855436325073,0.029185056686401367,186.45073175430298
66,7,6,-0.018603637220289446,0.017408058343657277,16.118901014328003,0.02681708335876465,185.62320041656494
67,7,7,-0.022609469845080766,-0.01265565659506271,16.244388103485107,0.02810525894165039,182.1412706375122
68,7,8,-0.027490370533655023,-0.026802999124660703,16.523277282714844,0.027519941329956055,182.08853268623352
69,7,9,-0.04080527332499825,-0.037599818083911225,16.455431699752808,0.027666091918945312,183.73643684387207
70,8,0,-0.02860848498894437,-0.002534331241470639,19.034660577774048,0.02719259262084961,163.93318605422974
71,8,1,-0.015993682533359848,-0.017606441436795933,19.08576250076294,0.027703046798706055,162.99758076667786
72,8,2,-0.02505774817583115,0.05005022626410748,18.558725118637085,0.027085065841674805,162.7662136554718
73,8,3,-0.03452256694987901,0.02330206296478977,18.51674795150757,0.02725052833557129,161.04331946372986
74,8,4,-0.028120286028754323,-0.007175445204595206,18.717735052108765,0.026920795440673828,162.29361414909363
75,8,5,-0.03131690145004888,0.012695516409149605,18.97499108314514,0.02753305435180664,160.51335501670837
76,8,6,-0.04328656949602986,-0.009262384522794093,18.524311304092407,0.02697443962097168,174.98393034934998
77,8,7,-0.013497736181280553,-0.01943335653567226,19.08081889152527,0.027710437774658203,164.39779210090637
78,8,8,0.020059128223962216,0.07507061968069445,19.143917322158813,0.02750372886657715,160.40551495552063
79,8,9,-0.053702972936162205,-0.021460755417806694,18.592539310455322,0.02699565887451172,172.80976271629333
80,9,0,0.07719212390533359,0.129630973895672,21.310688734054565,0.02749323844909668,189.69136762619019
81,9,1,0.031043546358182714,0.025522174573395586,21.06448531150818,0.02666759490966797,183.59505796432495
82,9,2,-0.030340316949076546,-0.042213747570252924,21.36039686203003,0.027666807174682617,181.88834691047668
83,9,3,0.0953642223943882,0.1007172752175282,20.98331904411316,0.026835918426513672,183.70880579948425
84,9,4,-0.0183753258770463,-0.03750890943702957,21.548014640808105,0.027959585189819336,188.58165097236633
85,9,5,-0.017155381742660753,0.0036257471380230135,21.121577262878418,0.026920080184936523,184.81707215309143
86,9,6,0.07813546773944914,0.0724523985887703,20.963074207305908,0.027123451232910156,185.10115265846252
87,9,7,-0.02560299872042934,-0.05804968720463183,21.40605878829956,0.02745223045349121,185.49948978424072
88,9,8,-0.03558732020017006,0.019910674351977915,21.13625717163086,0.02734541893005371,190.4184958934784
89,9,9,0.17349176959918744,0.209310315609198,21.311012268066406,0.0271604061126709,183.48458790779114
90,10,0,-0.004333406073841227,0.019694494758726838,23.697726011276245,0.027348041534423828,185.6844937801361
91,10,1,0.1903084350713917,0.2363255189133948,23.446285009384155,0.02733469009399414,178.21794366836548
92,10,2,0.06892331092173953,0.05953283321148811,23.921590328216553,0.02775287628173828,181.7548816204071
93,10,3,-0.020728118355832662,-0.05605360366072043,23.983794450759888,0.028249502182006836,181.0378930568695
94,10,4,0.08376414159115815,0.1355034551472678,23.906561851501465,0.027764558792114258,183.3270914554596
95,10,5,0.07853629343826445,0.0946104354896128,23.909533739089966,0.027784347534179688,185.41000986099243
96,10,6,0.07967571320167359,0.10125856625622741,23.910552263259888,0.027936935424804688,182.74915409088135
97,10,7,0.08828178618802485,0.08349420930567628,23.73490595817566,0.028091907501220703,181.20554542541504
98,10,8,0.06442319569775629,0.09409930555984145,24.12160301208496,0.029437780380249023,182.5611584186554
99,10,9,-0.02269253678120334,-0.0001994024327625105,23.813732147216797,0.02673649787902832,187.54127264022827
100,11,0,0.1728120908120745,0.1704207697591454,26.55400824546814,0.02748584747314453,183.65999341011047
101,11,1,0.1870768499928922,0.23802868491226709,25.9639151096344,0.02982163429260254,184.88695764541626
102,11,2,0.07873281214718511,0.10510866922707567,26.46419048309326,0.027947425842285156,178.67856407165527
103,11,3,0.18344049930694672,0.20646712651247856,26.215782165527344,0.027336835861206055,179.29541659355164
104,11,4,0.07936927166103931,0.09681208505362261,25.839431524276733,0.027452468872070312,186.2966492176056
105,11,5,-0.010639235171034808,-0.0033246059222042366,26.644437551498413,0.027867555618286133,181.5309648513794
106,11,6,0.18178386659760232,0.21307887294784347,26.413397550582886,0.027491331100463867,180.55381989479065
107,11,7,0.08658399963881118,0.11099767328216681,26.132806062698364,0.02759099006652832,184.31648659706116
108,11,8,0.18372288700901324,0.22766837845163299,26.7802152633667,0.02873373031616211,185.58196020126343
109,11,9,0.27317912325021454,0.2809073327924635,26.48956298828125,0.02760171890258789,181.21007299423218
110,12,0,0.19852525012115962,0.23549440646884712,28.662806749343872,0.027842998504638672,179.45072650909424
111,12,1,0.3148718093762165,0.2765378135161237,28.570512771606445,0.027640342712402344,179.68474197387695
112,12,2,0.17603364654169779,0.21604042011949015,28.615623474121094,0.027347564697265625,174.80172109603882
113,12,3,0.18154313001185407,0.21343551313496698,28.611656665802002,0.028090476989746094,184.85955476760864
114,12,4,-0.01024301125280949,0.031910949565701396,28.99742293357849,0.028488636016845703,177.03973174095154
115,12,5,-0.015450175427441192,-0.002005281929171249,28.68698239326477,0.02769327163696289,178.70065879821777
116,12,6,0.08092341262982025,0.11412496538023328,28.88343119621277,0.028047561645507812,176.458158493042
117,12,7,-0.008737283751573883,-0.015886933217900565,28.802149534225464,0.027207374572753906,178.090181350708
118,12,8,0.4407385125145636,0.4541911105461745,28.43369960784912,0.027426958084106445,183.46788501739502
119,12,9,0.1821233810533713,0.19342317249636634,28.5015811920166,0.0282900333404541,178.83108949661255
120,13,0,0.17116368606816784,0.23152261596990853,31.29395866394043,0.027868986129760742,179.08965396881104
121,13,1,0.394202412861658,0.4399834357893197,30.79880666732788,0.02756667137145996,176.3189730644226
122,13,2,0.3081174542026907,0.2772186238597407,31.07221484184265,0.02770519256591797,178.41665053367615
123,13,3,0.3888119066840227,0.41817137682479016,31.856105089187622,0.02789592742919922,173.45267534255981
124,13,4,0.08103117671371787,0.11420118467943398,31.48512029647827,0.027517318725585938,178.02851009368896
125,13,5,0.008283794147990712,0.02568030946996119,31.814429759979248,0.026967763900756836,178.57859444618225
126,13,6,0.09216595439869366,0.13318864827250465,31.011115312576294,0.027524232864379883,174.7113699913025
127,13,7,0.34202871647000804,0.36859898864360946,31.60452127456665,0.027755260467529297,179.78964352607727
128,13,8,0.18310024801684077,0.2551773926579247,30.94852113723755,0.026699304580688477,178.9857325553894
129,13,9,0.13131974320628273,0.16321909632579704,31.475964546203613,0.02855706214904785,184.30985236167908
130,14,0,0.366217604622398,0.41587111924284575,33.88174104690552,0.02851247787475586,177.466965675354
131,14,1,0.23974854920074803,0.2544094015200565,33.26512837409973,0.02668023109436035,175.51031351089478
132,14,2,0.39115173541417475,0.3863494905724261,33.69796705245972,0.028180837631225586,179.64645504951477
133,14,3,0.1123125437827338,0.1389697843251987,33.93717622756958,0.029797077178955078,180.42619919776917
134,14,4,0.10708972634647837,0.09291094049628386,33.93448996543884,0.02790355682373047,181.99088716506958
135,14,5,0.4910247714826377,0.5239999987384976,33.73514127731323,0.028366565704345703,174.73920154571533
136,14,6,0.39569792734854203,0.4048949630718892,33.28945732116699,0.028598308563232422,179.20330381393433
137,14,7,0.4109643518866402,0.40858896333770667,34.11458969116211,0.02758312225341797,177.35036492347717
138,14,8,0.2880561477354459,0.2850745202162556,34.11486601829529,0.027472496032714844,175.29863929748535
139,14,9,0.08319824088372134,0.08418781990133434,33.61765646934509,0.02785205841064453,175.1762318611145
140,15,0,0.4020067381315659,0.44659910375167394,36.78327965736389,0.028528451919555664,179.88279819488525
141,15,1,0.4991342378501557,0.4967892617425213,35.83585071563721,0.02697920799255371,180.36129808425903
142,15,2,0.49364080532805266,0.5079824660376557,36.262938022613525,0.0280458927154541,177.06462025642395
143,15,3,0.5952180613823935,0.6152754103037051,35.8133647441864,0.027488231658935547,177.59761881828308
144,15,4,0.40207846875576986,0.44447139154442045,35.97982096672058,0.027090072631835938,178.36810898780823
145,15,5,0.39860721799891835,0.42124210094106324,37.24794960021973,0.028566360473632812,180.11449718475342
146,15,6,0.49137581969996774,0.5345399939311999,36.060527086257935,0.02755260467529297,179.2115671634674
147,15,7,0.3850615175361275,0.4073567784080231,36.42222189903259,0.027582645416259766,178.50516080856323
148,15,8,0.6740013239200314,0.7269618967724703,35.99062633514404,0.027933597564697266,178.47564005851746
149,15,9,0.5879579248309662,0.6133736992098954,36.06058979034424,0.0277712345123291,178.1090486049652
150,16,0,0.5004476872644592,0.4939381945467015,39.06360387802124,0.027815818786621094,184.06238341331482
151,16,1,0.4528013999846941,0.44044883203185486,38.07272911071777,0.02813577651977539,180.38671445846558
152,16,2,0.7047181504809731,0.7046260104665426,39.09721827507019,0.027962684631347656,191.35288739204407
153,16,3,0.9024932718113333,0.8801729731668961,38.944547176361084,0.028056621551513672,185.4182276725769
154,16,4,0.6895399806404119,0.7546916414575119,38.034157276153564,0.02751302719116211,183.39244079589844
155,16,5,0.7054304007463972,0.7065867034271043,38.57250761985779,0.027193307876586914,184.83139419555664
156,16,6,0.8019209227019916,0.7779408428182863,38.05797576904297,0.02690291404724121,203.50928282737732
157,16,7,0.9076397611081126,0.8697304852004141,39.7145938873291,0.02830982208251953,187.8915717601776
158,16,8,0.6912891803092222,0.681545802115705,38.49061036109924,0.027260303497314453,178.43488359451294
159,16,9,0.4993832400889594,0.527061442296238,37.88375520706177,0.026739120483398438,181.70855832099915
160,17,0,0.7554016240606859,0.771264589125921,40.84979701042175,0.02727055549621582,180.06899619102478
161,17,1,0.6046473091762761,0.5983218748205029,40.76293969154358,0.02701401710510254,178.27849650382996
162,17,2,0.6042892211046507,0.6292025634960005,40.77384638786316,0.026880502700805664,181.04306054115295
163,17,3,0.2676552963982027,0.25264390715793084,41.752026081085205,0.027984619140625,181.01144075393677
164,17,4,0.5574170444694475,0.6262010053432213,41.829336404800415,0.027813434600830078,177.18973398208618
165,17,5,0.8083848508691885,0.8190730836836758,42.07533359527588,0.027667760848999023,178.09880304336548
166,17,6,0.7006983090102266,0.7139838751750065,40.730478048324585,0.027123212814331055,178.1965548992157
167,17,7,0.5561297303321071,0.6265839681381172,42.19488978385925,0.027899980545043945,179.35497212409973
168,17,8,0.5933389367844486,0.6101780228341662,40.79454731941223,0.02754998207092285,180.59018683433533
169,17,9,0.45594838742159427,0.47863258494481625,40.85485339164734,0.027356386184692383,182.21801018714905
170,18,0,0.7595226216285296,0.7820289634270436,43.01864528656006,0.027074337005615234,179.62030172348022
171,18,1,0.5857412029712554,0.6045029060688988,44.6187584400177,0.028088808059692383,179.30281329154968
172,18,2,0.6423690279619099,0.6963780967173747,43.93645119667053,0.027355194091796875,179.92509531974792
173,18,3,0.56270750733289,0.6209789398186697,44.15943431854248,0.027654647827148438,179.01699709892273
174,18,4,0.9990750102049692,0.9924175379856857,44.436142921447754,0.028163433074951172,180.99950098991394
175,18,5,0.7004338148134289,0.7310040247449685,43.96431279182434,0.027945280075073242,177.01352047920227
176,18,6,0.4807259599224067,0.4704109340969504,44.39011764526367,0.028109073638916016,177.96351313591003
177,18,7,0.616011516790596,0.6070066995955131,44.181401014328,0.028119325637817383,184.48957681655884
178,18,8,0.5364804979508415,0.5371363681632317,43.928555727005005,0.028311729431152344,184.75047254562378
179,18,9,0.8496722153367521,0.8669200446291674,43.218289613723755,0.027138710021972656,176.37688875198364
180,19,0,0.9151890435107979,0.9743856910561339,47.648056983947754,0.027692556381225586,185.07898712158203
181,19,1,0.8145262732857991,0.7761159127552152,46.157045125961304,0.0275115966796875,184.11582922935486
182,19,2,0.9748127861528999,1.0244667300789716,46.847742319107056,0.02760481834411621,186.03404331207275
183,19,3,0.9972001807505868,1.0365499668935734,47.38788890838623,0.028249502182006836,178.78764486312866
184,19,4,0.825967207321358,0.8558288012283176,47.20398283004761,0.02869248390197754,182.53001928329468
185,19,5,1.0037165039775628,1.072911408185099,47.06994676589966,0.027600765228271484,183.7167031764984
186,19,6,0.8352409548535846,0.8375471521859814,45.62217473983765,0.027162551879882812,182.98555707931519
187,19,7,1.0020079570084999,1.074626398205481,46.378955364227295,0.027491092681884766,186.7464005947113
188,19,8,0.8598956777144287,0.8849844409619088,47.094396114349365,0.027276277542114258,183.9746115207672
189,19,9,0.734061140977387,0.7718521454428724,45.94540452957153,0.027196168899536133,183.71843361854553
